Borough_BORO,ZIPCODE,CUISINE,ACT.CODE,VIOLCODE,SCORE,CURRENTGRADE_current
Borough_Queens,11375,---,U_action,04H,24,B_current
Borough_Queens,11375,---,U_action,06E,24,B_current
Borough_Queens,11375,---,U_action,10H,24,B_current
Borough_Manhattan,10038,Sandwiches,D_action,10I,12,A_current
Borough_Queens,11429,Caribbean,U_action,10F,8,A_current
Borough_Manhattan,10038,Sandwiches,D_action,02G,12,A_current
Borough_5,10314,Donuts,U_action,06C,25,B_current
Borough_Manhattan,10038,Sandwiches,D_action,10F,12,A_current
Borough_5,10314,Donuts,U_action,08A,25,B_current
Borough_5,10314,Donuts,U_action,04N,25,B_current
Borough_Brooklyn,11211,American,U_action,04H,9,A_current
Borough_Bronx,10452,African,D_action,04E,13,A_current
Borough_Queens,11105,Japanese,U_action,08A,4,A_current
Borough_Manhattan,10007,Japanese,D_action,02G,10,A_current
Borough_Queens,11420,Chicken,D_action,09B,13,A_current
Borough_Brooklyn,11211,American,U_action,10B,9,A_current
Borough_Manhattan,10007,Japanese,D_action,10E,10,A_current
Borough_Brooklyn,11235,American,U_action,04M,16,Z_current
Borough_Brooklyn,11235,American,U_action,08C,16,Z_current
Borough_Queens,11372,Sandwiches,D_action,05D,13,A_current
Borough_Queens,11372,Sandwiches,D_action,10B,13,A_current
Borough_Queens,11420,Chicken,D_action,04N,13,A_current
Borough_Queens,11420,Chicken,D_action,08A,13,A_current
Borough_Manhattan,10075,Pizza,D_action,10F,7,A_current
Borough_Brooklyn,11235,American,U_action,09B,16,Z_current
Borough_Brooklyn,11236,Caribbean,F_action,04L,43,C_current
Borough_Queens,11361,Greek,U_action,09C,12,A_current
Borough_Brooklyn,11235,American,U_action,08A,16,Z_current
Borough_Manhattan,10024,Hamburgers,D_action,10B,8,A_current
Borough_Brooklyn,11201,American,U_action,06D,19,Z_current
Borough_Manhattan,10075,Pizza,D_action,06E,7,A_current
Borough_Queens,11360,American,D_action,10F,13,A_current
Borough_Manhattan,10013,Italian,D_action,06D,8,A_current
Borough_Queens,11361,Greek,U_action,06F,12,A_current
Borough_Manhattan,10024,Hamburgers,D_action,10F,8,A_current
Borough_Brooklyn,11201,American,U_action,02G,19,Z_current
Borough_Brooklyn,11201,American,U_action,09B,19,Z_current
Borough_Brooklyn,11201,American,U_action,99B,19,Z_current
Borough_Manhattan,10013,Italian,D_action,10F,8,A_current
Borough_Manhattan,10004,Café/Coffee/Tea,D_action,06D,5,A_current
Borough_Manhattan,10016,Hotdogs,D_action,10F,10,A_current
Borough_Manhattan,10022,Sandwiches,D_action,10B,11,A_current
Borough_Manhattan,10013,Asian,U_action,10F,18,B_current
Borough_Bronx,10467,Mexican,F_action,02G,42,Z_current
Borough_Bronx,10467,Mexican,F_action,10B,42,Z_current
Borough_Bronx,10467,Mexican,F_action,99B,42,Z_current
Borough_Manhattan,10013,Asian,U_action,02G,18,B_current
Borough_Brooklyn,11203,Tex-Mex,U_action,04L,13,A_current
Borough_Manhattan,10022,Sandwiches,D_action,02G,11,A_current
Borough_Bronx,10467,Mexican,F_action,08A,42,Z_current
Borough_Bronx,10467,Mexican,F_action,09B,42,Z_current
Borough_Manhattan,10022,Sandwiches,D_action,10F,11,A_current
Borough_Bronx,10467,Mexican,F_action,02B,42,Z_current
Borough_Bronx,10467,Mexican,F_action,04N,42,Z_current
Borough_Bronx,10467,Mexican,F_action,08C,42,Z_current
Borough_Manhattan,10016,Scandinavian,U_action,02B,23,B_current
Borough_Queens,11355,Chinese,U_action,10F,24,Z_current
Borough_Manhattan,10016,Scandinavian,U_action,04N,23,B_current
Borough_Manhattan,10016,Scandinavian,U_action,08A,23,B_current
Borough_Brooklyn,11237,Tex-Mex,U_action,02H,18,B_current
Borough_Queens,11355,Chinese,U_action,10I,24,Z_current
Borough_Brooklyn,11237,Tex-Mex,U_action,02G,18,B_current
Borough_Brooklyn,11237,Tex-Mex,U_action,99B,18,B_current
Borough_Queens,11420,Caribbean,U_action,06F,19,B_current
Borough_Manhattan,10001,American,U_action,04N,15,B_current
Borough_Manhattan,10016,Scandinavian,U_action,08C,23,B_current
Borough_Manhattan,10002,Chinese,D_action,10F,13,A_current
Borough_Brooklyn,11215,Bakery,U_action,04C,27,B_current
Borough_Bronx,10466,Chinese,D_action,02G,13,A_current
Borough_Manhattan,10018,Donuts,F_action,06C,48,C_current
Borough_Manhattan,10018,Donuts,F_action,99B,48,C_current
Borough_Brooklyn,11215,Bakery,U_action,10B,27,B_current
Borough_Queens,11420,Caribbean,U_action,04H,19,B_current
Borough_Manhattan,10018,Café/Coffee/Tea,C_action,04L,10,C_current
Borough_Queens,11355,Chinese,U_action,09C,24,Z_current
Borough_Manhattan,10018,Café/Coffee/Tea,C_action,08A,10,C_current
Borough_Queens,11355,Chinese,U_action,06C,24,Z_current
Borough_Queens,11355,Chinese,U_action,99B,24,Z_current
Borough_Manhattan,10001,American,U_action,02G,15,B_current
Borough_Queens,11420,Caribbean,U_action,02B,19,B_current
Borough_Queens,11355,Chinese,U_action,02G,24,Z_current
Borough_Manhattan,10003,Sandwiches,D_action,09C,2,A_current
Borough_Manhattan,10002,Chinese,D_action,06C,13,A_current
Borough_Manhattan,10002,Chinese,D_action,10B,13,A_current
Borough_Manhattan,10002,Chinese,D_action,09B,13,A_current
Borough_Queens,11103,Moroccan,F_action,02G,40,Z_current
Borough_Queens,11103,Moroccan,F_action,06C,40,Z_current
Borough_Queens,11103,Moroccan,F_action,99B,40,Z_current
Borough_Manhattan,10018,Donuts,F_action,04N,48,C_current
Borough_Manhattan,10018,Donuts,F_action,08A,48,C_current
Borough_Manhattan,10018,Donuts,F_action,10F,48,C_current
Borough_Manhattan,10022,Hamburgers,U_action,02G,9,A_current
Borough_Bronx,10466,Chinese,D_action,06C,13,A_current
Borough_Manhattan,10005,American,U_action,04C,22,Z_current
Borough_Manhattan,10005,American,U_action,04J,22,Z_current
Borough_Manhattan,10003,---,U_action,06A,22,B_current
Borough_Brooklyn,11215,Bakery,U_action,04N,27,B_current
Borough_Manhattan,10022,Hamburgers,U_action,10F,9,A_current
Borough_Brooklyn,11215,Bakery,U_action,08A,27,B_current
Borough_Queens,11421,---,O_action,10B,5,A_current
Borough_Bronx,10452,---,G_action,03A,155,Z_current
Borough_Bronx,10452,---,G_action,08A,155,Z_current
Borough_Bronx,10452,---,G_action,05F,155,Z_current
Borough_Bronx,10452,---,G_action,07A,155,Z_current
Borough_Manhattan,10013,Pizza,U_action,04C,25,Z_current
Borough_Manhattan,10013,Pizza,U_action,04J,25,Z_current
Borough_Manhattan,10013,Pizza,U_action,05D,25,Z_current
Borough_Queens,11103,Moroccan,F_action,04A,40,Z_current
Borough_Bronx,10460,Mexican,F_action,04A,42,C_current
Borough_Bronx,10460,Mexican,F_action,08A,42,C_current
Borough_Manhattan,10003,---,U_action,10F,22,B_current
Borough_Manhattan,10002,Pizza,U_action,04L,20,Z_current
Borough_Manhattan,10005,American,U_action,02G,22,Z_current
Borough_Bronx,10467,Pizza,U_action,06E,16,Z_current
Borough_Bronx,10467,Pizza,U_action,10F,16,Z_current
Borough_Manhattan,10003,---,U_action,04L,22,B_current
Borough_Brooklyn,11237,Chicken,U_action,04L,15,B_current
Borough_Queens,11103,Moroccan,F_action,05D,40,Z_current
Borough_Queens,11103,Moroccan,F_action,10F,40,Z_current
Borough_Manhattan,10022,American,U_action,10A,24,B_current
Borough_Manhattan,10003,---,U_action,08A,22,B_current
Borough_Manhattan,10002,Pizza,U_action,08A,20,Z_current
Borough_Brooklyn,11213,Caribbean,D_action,10F,3,A_current
Borough_Manhattan,10003,---,U_action,06C,22,B_current
Borough_Manhattan,10003,Pizza,D_action,02G,12,A_current
Borough_Brooklyn,11221,American,F_action,02G,7,A_current
Borough_Bronx,10452,---,G_action,05H,155,Z_current
Borough_Queens,11106,---,D_action,08A,12,A_current
Borough_Brooklyn,11211,Japanese,U_action,08A,26,Z_current
Borough_Brooklyn,11215,Mexican,F_action,08A,27,B_current
Borough_Brooklyn,11211,Japanese,U_action,10H,26,Z_current
Borough_Manhattan,10016,Delicatessen,D_action,10F,13,A_current
Borough_Brooklyn,11226,Chinese,D_action,06C,7,A_current
Borough_Manhattan,10002,Chicken,D_action,10F,9,A_current
Borough_Brooklyn,11238,Chinese,D_action,10D,10,A_current
Borough_Bronx,10460,Mexican,F_action,06C,42,C_current
Borough_Brooklyn,11215,Mexican,F_action,02G,27,B_current
Borough_Brooklyn,11215,Mexican,F_action,06E,27,B_current
Borough_Bronx,10452,---,G_action,04N,155,Z_current
Borough_Manhattan,10001,Bangladeshi,U_action,06D,19,B_current
Borough_Brooklyn,11211,Japanese,U_action,02B,26,Z_current
Borough_Brooklyn,11211,Japanese,U_action,04L,26,Z_current
Borough_Brooklyn,11215,Mexican,F_action,04L,27,B_current
Borough_Brooklyn,11210,Caribbean,U_action,04L,10,A_current
Borough_Brooklyn,11211,Japanese,U_action,04C,26,Z_current
Borough_Bronx,10471,American,U_action,02G,18,B_current
Borough_Bronx,10460,Mexican,F_action,04H,42,C_current
Borough_Brooklyn,11210,Chinese,U_action,08A,15,B_current
Borough_Queens,11369,Caribbean,D_action,09A,4,A_current
Borough_Bronx,10460,Mexican,F_action,02B,42,C_current
Borough_Bronx,10460,Mexican,F_action,04L,42,C_current
Borough_Bronx,10460,---,D_action,09B,12,A_current
Borough_Brooklyn,11210,Caribbean,U_action,08A,10,A_current
Borough_Manhattan,10002,Pizza,U_action,04J,20,Z_current
Borough_Manhattan,10003,Pizza,D_action,06D,12,A_current
Borough_Manhattan,10001,Thai,D_action,08B,12,A_current
Borough_Manhattan,10001,Thai,D_action,10B,12,A_current
Borough_Bronx,10471,American,U_action,04A,18,B_current
Borough_Brooklyn,11210,Chinese,U_action,04N,15,B_current
Borough_Brooklyn,11210,Chinese,U_action,10B,15,B_current
Borough_Brooklyn,11214,Chinese,F_action,02B,40,C_current
Borough_Brooklyn,11214,Chinese,F_action,04N,40,C_current
Borough_Manhattan,10007,American,D_action,02G,9,A_current
Borough_Manhattan,10002,Pizza,U_action,10H,20,Z_current
Borough_Manhattan,10001,Sandwiches/Salads/MixedBuffet,U_action,10F,24,Z_current
Borough_Manhattan,10022,American,U_action,04N,24,B_current
Borough_Manhattan,10001,Thai,D_action,09A,12,A_current
Borough_Brooklyn,11214,Chinese,F_action,04L,40,C_current
Borough_Manhattan,10009,Mexican,D_action,10F,9,A_current
Borough_Manhattan,10013,Other,U_action,04L,22,Z_current
Borough_Manhattan,10013,Other,U_action,06F,22,Z_current
Borough_Manhattan,10007,American,D_action,08B,9,A_current
Borough_Manhattan,10022,American,U_action,04H,24,B_current
Borough_Manhattan,10022,American,U_action,08A,24,B_current
Borough_Manhattan,10017,Sandwiches,U_action,10A,17,B_current
Borough_Brooklyn,11237,Chicken,U_action,06C,15,B_current
Borough_Brooklyn,11237,Chicken,U_action,08A,15,B_current
Borough_Manhattan,10017,Sandwiches,U_action,04A,17,B_current
Borough_Manhattan,10017,Sandwiches,U_action,06D,17,B_current
Borough_Bronx,10467,Hamburgers,D_action,02G,11,A_current
Borough_Manhattan,10013,Vietnamese/Cambodian/Malaysia,D_action,10F,12,A_current
Borough_Manhattan,10016,Delicatessen,D_action,02G,13,A_current
Borough_Brooklyn,11235,Chicken,F_action,08A,24,B_current
Borough_Manhattan,10013,American,U_action,10F,12,A_current
Borough_Brooklyn,11236,Chinese,U_action,10F,14,B_current
Borough_Manhattan,10016,Delicatessen,D_action,10A,13,A_current
Borough_Manhattan,10038,Pizza/Italian,D_action,10C,13,A_current
Borough_Queens,11434,Caribbean,D_action,06D,5,A_current
Borough_Brooklyn,11209,---,D_action,10B,12,A_current
Borough_Manhattan,10001,Bangladeshi,U_action,08A,19,B_current
Borough_Brooklyn,11231,Bakery,D_action,10B,8,A_current
Borough_Brooklyn,11235,Chicken,F_action,02B,24,B_current
Borough_Brooklyn,11235,Chicken,F_action,04A,24,B_current
Borough_Queens,11373,Asian,D_action,10D,4,A_current
Borough_Queens,11106,---,D_action,10A,12,A_current
Borough_Bronx,10454,Chinese,U_action,04M,13,A_current
Borough_Brooklyn,11236,Chinese,U_action,09B,14,B_current
Borough_Brooklyn,11203,Chinese,U_action,08A,17,Z_current
Borough_Brooklyn,11221,Chinese,D_action,10B,7,A_current
Borough_Queens,11358,Bakery,D_action,02G,12,A_current
Borough_Bronx,10458,Caribbean,D_action,04J,8,A_current
Borough_Manhattan,10001,Bangladeshi,U_action,04L,19,B_current
Borough_Brooklyn,11206,---,D_action,08C,13,A_current
Borough_5,10303,Spanish,D_action,08C,13,A_current
Borough_Brooklyn,11221,Chinese,D_action,06D,7,A_current
Borough_Brooklyn,11203,---,D_action,10F,13,A_current
Borough_Bronx,10453,---,D_action,04N,13,A_current
Borough_Bronx,10453,---,D_action,08A,13,A_current
Borough_Manhattan,10002,Chicken,D_action,02B,9,A_current
Borough_Queens,11106,---,D_action,04M,12,A_current
Borough_Brooklyn,11237,American,D_action,02G,12,A_current
Borough_Manhattan,10001,Bangladeshi,U_action,09C,19,B_current
Borough_Manhattan,10001,Bangladeshi,U_action,10F,19,B_current
Borough_Brooklyn,11210,Caribbean,U_action,08C,10,A_current
Borough_Brooklyn,11237,American,D_action,99B,12,A_current
Borough_Bronx,10460,---,D_action,05D,12,A_current
Borough_5,10310,American,D_action,10I,5,A_current
Borough_5,10314,Chinese,U_action,10B,15,B_current
Borough_5,10314,Chinese,U_action,02G,15,B_current
Borough_Brooklyn,11214,Chinese,F_action,10B,40,C_current
Borough_Brooklyn,11214,Chinese,F_action,99B,40,C_current
Borough_Brooklyn,11210,Caribbean,U_action,99B,10,A_current
Borough_Manhattan,10001,Sandwiches/Salads/MixedBuffet,U_action,04A,24,Z_current
Borough_Manhattan,10007,Sandwiches,D_action,04L,13,A_current
Borough_Manhattan,10009,Mexican,D_action,02G,9,A_current
Borough_5,10310,American,D_action,10F,5,A_current
Borough_Brooklyn,11214,Chinese,F_action,04M,40,C_current
Borough_Manhattan,10001,Sandwiches/Salads/MixedBuffet,U_action,10B,24,Z_current
Borough_Manhattan,10007,Sandwiches,D_action,10F,13,A_current
Borough_Brooklyn,11237,Café/Coffee/Tea,D_action,09C,13,A_current
Borough_Brooklyn,11237,Café/Coffee/Tea,D_action,10F,13,A_current
Borough_Brooklyn,11237,American,U_action,99B,14,B_current
Borough_Brooklyn,11214,Chinese,F_action,04H,40,C_current
Borough_Brooklyn,11214,Chinese,F_action,08A,40,C_current
Borough_Manhattan,10282,American,D_action,10F,2,A_current
Borough_Manhattan,10001,Sandwiches/Salads/MixedBuffet,U_action,02G,24,Z_current
Borough_Manhattan,10007,Sandwiches,D_action,08A,13,A_current
Borough_Brooklyn,11237,American,U_action,02G,14,B_current
Borough_Manhattan,10013,Vietnamese/Cambodian/Malaysia,D_action,06A,12,A_current
Borough_Brooklyn,11237,Café/Coffee/Tea,D_action,06D,13,A_current
Borough_Brooklyn,11237,Café/Coffee/Tea,D_action,99B,13,A_current
Borough_Brooklyn,11214,Chinese,F_action,04J,40,C_current
Borough_Manhattan,10038,Pizza/Italian,D_action,09C,13,A_current
Borough_Manhattan,10013,American,U_action,10A,12,A_current
Borough_Manhattan,10038,Pizza/Italian,D_action,06D,13,A_current
Borough_Brooklyn,11237,American,U_action,10B,14,B_current
Borough_Brooklyn,11235,Chicken,F_action,04L,24,B_current
Borough_Manhattan,10003,Filipino,F_action,02B,31,C_current
Borough_Manhattan,10003,Filipino,F_action,04L,31,C_current
Borough_Brooklyn,11206,---,D_action,02B,13,A_current
Borough_Manhattan,10009,Pizza,O_action,04L,9,Z_current
Borough_Queens,11101,Bakery,D_action,10F,2,A_current
Borough_Manhattan,10003,Filipino,F_action,08A,31,C_current
Borough_Manhattan,10038,Pizza/Italian,D_action,10F,13,A_current
Borough_Bronx,,Chinese,O_action,08A,11,Z_current
Borough_Bronx,10454,Chinese,U_action,02B,13,A_current
Borough_Brooklyn,11231,Bakery,D_action,10H,8,A_current
Borough_Bronx,10467,Hamburgers,D_action,10F,11,A_current
Borough_Manhattan,10013,Vietnamese/Cambodian/Malaysia,D_action,06F,12,A_current
Borough_5,10303,Spanish,D_action,02G,13,A_current
Borough_5,10303,Spanish,D_action,10H,13,A_current
Borough_Queens,11373,Asian,D_action,10F,4,A_current
Borough_Bronx,,Chinese,O_action,04M,11,Z_current
Borough_Manhattan,10003,Filipino,F_action,10B,31,C_current
Borough_Brooklyn,11231,Bakery,D_action,10D,8,A_current
Borough_Queens,11358,Bakery,D_action,06C,12,A_current
Borough_Brooklyn,11203,Chinese,U_action,02G,17,Z_current
Borough_Brooklyn,11206,---,D_action,10B,13,A_current
Borough_Manhattan,10009,Pizza,O_action,08A,9,Z_current
Borough_Bronx,,Chinese,O_action,10F,11,Z_current
Borough_Manhattan,10003,Filipino,F_action,02G,31,C_current
Borough_Brooklyn,11203,---,D_action,03A,13,A_current
Borough_Bronx,10462,Steak,F_action,06F,34,C_current
Borough_Bronx,10462,Steak,F_action,10F,34,C_current
Borough_Manhattan,10013,American,D_action,99B,10,A_current
Borough_Queens,11422,American,U_action,10F,9,A_current
Borough_Manhattan,10017,American,D_action,99B,13,A_current
Borough_Queens,11432,---,D_action,10F,8,A_current
Borough_Manhattan,10022,Chinese,D_action,06D,12,A_current
Borough_Manhattan,10039,SoulFood,G_action,04L,30,A_current
Borough_Manhattan,10039,SoulFood,G_action,09C,30,A_current
Borough_Brooklyn,11237,---,U_action,06E,24,B_current
Borough_Manhattan,10019,Chinese,U_action,02B,10,A_current
Borough_Manhattan,10019,Bakery,F_action,04J,58,C_current
Borough_Manhattan,10019,Bakery,F_action,08C,58,C_current
Borough_Queens,11375,Sandwiches,U_action,10B,27,B_current
Borough_Manhattan,10013,Asian,D_action,10B,4,A_current
Borough_Brooklyn,11211,Japanese,D_action,02B,13,A_current
Borough_Manhattan,10007,Delicatessen,U_action,06D,20,Z_current
Borough_Manhattan,10001,American,F_action,06A,30,C_current
Borough_Queens,11361,Chinese,U_action,02G,20,Z_current
Borough_Queens,11361,Chinese,U_action,99B,20,Z_current
Borough_Brooklyn,11211,Jewish/Kosher,F_action,06D,41,Z_current
Borough_Brooklyn,11211,Jewish/Kosher,F_action,08A,41,Z_current
Borough_Manhattan,10017,Italian,D_action,10B,13,A_current
Borough_Bronx,10457,American,G_action,04M,49,A_current
Borough_Brooklyn,11217,Café/Coffee/Tea,U_action,06C,27,B_current
Borough_5,10314,Donuts,U_action,04A,25,B_current
Borough_Manhattan,10013,American,U_action,02G,27,B_current
Borough_Manhattan,10013,American,U_action,04A,27,B_current
Borough_Manhattan,10013,American,U_action,99B,27,B_current
Borough_Bronx,10452,African,D_action,06C,13,A_current
Borough_Brooklyn,11236,Caribbean,F_action,03A,43,C_current
Borough_Brooklyn,11236,Caribbean,F_action,04N,43,C_current
Borough_Brooklyn,11236,Caribbean,F_action,08A,43,C_current
Borough_Brooklyn,11235,American,U_action,04L,16,Z_current
Borough_Queens,11361,Greek,U_action,10F,12,A_current
Borough_Queens,11360,American,D_action,02G,13,A_current
Borough_Manhattan,10016,Hotdogs,D_action,02G,10,A_current
Borough_Bronx,10467,Mexican,F_action,04L,42,Z_current
Borough_Bronx,10467,Mexican,F_action,06C,42,Z_current
Borough_Manhattan,10013,Asian,U_action,04J,18,B_current
Borough_Brooklyn,11203,Tex-Mex,U_action,02B,13,A_current
Borough_Manhattan,10013,Café/Coffee/Tea,U_action,05D,10,A_current
Borough_Manhattan,10016,Scandinavian,U_action,10F,23,B_current
Borough_Brooklyn,11215,Bakery,U_action,02G,27,B_current
Borough_Manhattan,10018,Donuts,F_action,02G,48,C_current
Borough_Queens,11421,---,O_action,10F,5,A_current
Borough_Bronx,10467,Pizza,U_action,02G,16,Z_current
Borough_Bronx,10452,---,G_action,05D,155,Z_current
Borough_Brooklyn,11226,Chinese,D_action,10F,7,A_current
Borough_Brooklyn,11238,Chinese,D_action,02G,10,A_current
Borough_Brooklyn,11210,Chinese,U_action,04L,15,B_current
Borough_Brooklyn,11210,Chinese,U_action,10F,15,B_current
Borough_Manhattan,10022,American,U_action,04L,24,B_current
Borough_Manhattan,10022,American,U_action,09C,24,B_current
Borough_Manhattan,10001,Thai,D_action,06C,12,A_current
Borough_Brooklyn,11236,Chinese,U_action,02G,14,B_current
